owner_name,is_facility,Class II,Class II & III,Class III,Other,geoname_mostrecent,no_reservation_or_not_listed,geoid_mostrecent,geocat_mostrecent,datayear,geoname_datayear,geoid_datayear,geocat_datayear,pop_total,pop_aiana,pop_aianac,pop_nhopia,pop_nhopiac,popshare_aiana,popshare_aianac,popshare_nhopia,popshare_nhopiac,popdens,agemed_total,popshare_total_under5,popshare_total_youth,popshare_total_adult,popshare_total_older,atotal,aland,awater,hunit_total,vacancy,hvalmed,hrentmed,hburdshare_total,ownoccshare_total,ownoccshare_aiana,ownoccshare_aianac,ownoccshare_nhopia,ownoccshare_nhopiac,crowdshare_total,crowdshare_aiana,crowdshare_nhopia,hkitch,hplumb,yescompshare,inet_sharehasinet,inet_sharefastband,educ_enroll_total_k12,educ_enroll_aiana_k12,educshare_total_hsgrad,educshare_aiana_hsgrad,educshare_nhopia_hsgrad,educshare_total_bachplus,educshare_aiana_bachplus,educshare_nhopia_bachplus,emp_total_ilf_civ,lfp_total,lfp_aiana,lfp_nhopia,epop_total,epop_aiana,epop_nhopia,unemp_total,unemp_aiana,unemp_nhopia,hincmed_total,hincmed_aiana,hincmed_nhopia,perpersinc_total,perpersinc_aiana,perpersinc_nhopia,povshare_total,povshare_aiana,povshare_nhopia,youthpovshare_total,youthpovshare_aiana,youthpovshare_nhopia,incagg_total,source
Elk Valley Rancheria,1.0,0.0,1.0,0.0,0.0,Elk Valley Rancheria and Off-Reservation Trust Land,,1010,Federal Reservations/Off-Reservation Trust Lands,2018.0,Elk Valley Rancheria and Off-Reservation Trust Land,1010,Federal Reservations/Off-Reservation Trust Lands,78.0,25.0,31.0,0.0,0.0,32.0512820512821,39.7435897435897,0.0,0.0,103.707593041701,62.5,2.56410256410256,12.8205128205128,46.1538461538462,38.4615384615385,0.752114649586326,0.752114649586326,0.0,49.0,16.3265306122449,203743.255495663,1289.92900888559,57.1428571428571,63.4146341463415,55.5555555555556,,,,0.0,0.0,,100.0,100.0,53.6585365853659,56.0975609756098,36.5853658536585,11.0,4.0,86.1538461538462,66.6666666666667,,36.9230769230769,33.3333333333333,,29.0,43.9393939393939,38.0952380952381,,33.3333333333333,28.5714285714286,,24.1379310344828,25.0,,56123.4399444576,,,31261.6661588998,25885.9507220577,,15.3846153846154,48.0,,16.6666666666667,50.0,,2438366.27512201,2014-2018 American Community Survey and TIGER/Line shapefiles
Elk Valley Rancheria,1.0,0.0,1.0,0.0,0.0,Elk Valley Rancheria and Off-Reservation Trust Land,,1010,Federal Reservations/Off-Reservation Trust Lands,2020.0,Elk Valley Rancheria and Off-Reservation Trust Land,1010,Federal Reservations/Off-Reservation Trust Lands,100.0,58.0,65.0,0.0,1.0,58.0,65.0,0.0,1.0,132.958452617565,43.0,12.0,9.0,57.0,22.0,0.752114649586326,0.752114649586326,0.0,38.0,28.9473684210526,,,,62.962962962963,61.1111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 decennial census and TIGER/Line shapefiles
Elk Valley Rancheria,1.0,0.0,1.0,0.0,0.0,Elk Valley Rancheria and Off-Reservation Trust Land,,1010,Federal Reservations/Off-Reservation Trust Lands,2023.0,Elk Valley Rancheria and Off-Reservation Trust Land,1010,Federal Reservations/Off-Reservation Trust Lands,67.0,35.0,39.0,0.0,0.0,52.2388059701493,58.2089552238806,0.0,0.0,89.0821632537685,64.2,0.0,10.4477611940298,43.2835820895522,46.2686567164179,0.752114649586326,0.752114649586326,0.0,38.0,31.5789473684211,,688.0,34.6153846153846,73.0769230769231,71.4285714285714,,,,3.84615384615385,7.14285714285714,,100.0,100.0,65.3846153846154,84.6153846153846,61.5384615384615,7.0,6.0,84.3137254901961,69.2307692307692,,0.0,0.0,,37.0,59.6774193548387,40.0,,59.6774193548387,40.0,,0.0,0.0,,,,,28655.0,20371.0,,17.910447761194,14.2857142857143,,0.0,0.0,,1919900.0,2019-2023 American Community Survey and TIGER/Line shapefiles
,,,,,,Elko Colony,,1005,Federal Reservations/Off-Reservation Trust Lands,2000.0,Elko,1005,Federal Reservations/Off-Reservation Trust Lands,729.0,627.0,649.0,0.0,,86.0082304526749,89.0260631001372,0.0,,2417.49688853352,27.6,8.50480109739369,29.0809327846365,57.6131687242798,4.80109739368999,0.301551577359928,0.301551577359928,0.0,257.0,1.55642023346304,122630.782074239,663.586483085709,14.0909090909091,66.0079051383399,65.0,65.4761904761905,,,2.71317829457364,,,100.0,99.2248062015504,,,,195.0,,81.5724815724816,80.5084745762712,,2.45700245700246,1.41242937853107,,316.0,62.4505928853755,62.4129930394432,,53.1620553359684,52.6682134570766,,14.873417721519,15.6133828996283,,49990.1817257901,48663.0087596186,0.0,20445.5419348594,20234.9638242269,0.0,23.1707317073171,24.9216300940439,,29.1666666666667,31.2236286919831,,15089071.8433916,2000 decennial census and TIGER/Line shapefiles
,,,,,,Elko Colony,,1005,Federal Reservations/Off-Reservation Trust Lands,2010.0,Elko Colony,1005,Federal Reservations/Off-Reservation Trust Lands,736.0,653.0,678.0,0.0,0.0,88.7228260869565,92.1195652173913,0.0,0.0,2440.7101645551,31.0,9.51086956521739,19.429347826087,61.820652173913,9.23913043478261,0.301551577359928,0.301551577359928,0.0,267.0,2.62172284644195,,,,79.6153846153846,79.7520661157025,80.1619433198381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 decennial census and TIGER/Line shapefiles
,,,,,,Elko Colony,,1005,Federal Reservations/Off-Reservation Trust Lands,2013.0,Elko,1005,Federal Reservations/Off-Reservation Trust Lands,869.0,748.0,760.0,0.0,0.0,86.0759493670886,87.4568469505178,0.0,0.0,2881.76978851562,31.8,7.01956271576525,15.4200230149597,72.1518987341772,5.40851553509781,0.301550805155611,0.301550805155611,0.0,366.0,0.0,117328.862092687,565.062078305915,26.3456090651558,69.9453551912568,70.8588957055215,,,,0.546448087431694,0.613496932515337,,100.0,98.9071038251366,,,,120.0,100.0,89.8523985239852,89.6328293736501,,8.30258302583026,6.0475161987041,,511.0,73.2091690544413,74.2622950819672,,57.3065902578797,56.0655737704918,,21.7221135029354,24.5033112582781,,54698.5323856407,52320.5628061033,,27364.9623616622,27640.9533304644,,19.5627157652474,21.3903743315508,,30.7692307692308,37.037037037037,,23780480.603816,2009-2013 American Community Survey and TIGER/Line shapefiles
,,,,,,Elko Colony,,1005,Federal Reservations/Off-Reservation Trust Lands,2018.0,Elko Colony,1005,Federal Reservations/Off-Reservation Trust Lands,1194.0,1039.0,1109.0,0.0,0.0,87.0184254606365,92.8810720268007,0.0,0.0,3959.53179227578,38.6,5.36013400335008,16.2479061976549,63.7353433835846,14.6566164154104,0.301550805155611,0.301550805155611,0.0,424.0,4.95283018867925,109941.268302008,572.762457379113,18.3783783783784,74.6898263027295,74.3243243243243,,,,1.24069478908189,1.35135135135135,,100.0,97.7667493796526,63.7717121588089,67.9900744416873,45.9057071960298,202.0,173.0,80.2234636871508,80.0254452926209,,6.81564245810056,5.21628498727735,,519.0,53.5603715170279,52.6315789473684,,50.1547987616099,49.4736842105263,,6.35838150289017,6.0,,41230.4025728181,42977.8134597374,,25598.3560135856,25242.8064372888,,27.8894472361809,25.7940327237729,,34.4961240310078,32.5581395348837,,30564522.023806,2014-2018 American Community Survey and TIGER/Line shapefiles
,,,,,,Elko Colony,,1005,Federal Reservations/Off-Reservation Trust Lands,2020.0,Elko Colony,1005,Federal Reservations/Off-Reservation Trust Lands,723.0,613.0,648.0,2.0,5.0,84.7856154910097,89.6265560165975,0.276625172890733,0.691562932226833,2397.60593451875,37.1,5.53250345781466,19.5020746887967,60.8575380359613,14.1078838174274,0.301550805155611,0.301550805155611,0.0,282.0,5.31914893617021,,,,68.9138576779026,71.3114754098361,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 decennial census and TIGER/Line shapefiles
,,,,,,Elko Colony,,1005,Federal Reservations/Off-Reservation Trust Lands,2023.0,Elko Colony,1005,Federal Reservations/Off-Reservation Trust Lands,721.0,648.0,660.0,5.0,6.0,89.875173370319,91.5395284327323,0.693481276005548,0.832177531206657,2390.97355295715,47.4,1.52565880721221,11.373092926491,61.7198335644938,25.3814147018031,0.301550805155611,0.301550805155611,0.0,253.0,5.53359683794466,85700.0,507.0,12.0,79.4979079497908,81.447963800905,,,,2.51046025104602,1.80995475113122,,100.0,100.0,62.7615062761506,75.7322175732218,48.1171548117155,91.0,86.0,86.8217054263566,86.8421052631579,100.0,6.58914728682171,3.28947368421053,100.0,296.0,44.8484848484849,42.3076923076923,100.0,39.2424242424242,36.2876254180602,100.0,12.5,14.2292490118577,0.0,45568.0,44583.0,,27028.0,25443.0,,23.0125523012552,25.6211180124224,0.0,10.1123595505618,11.5384615384615,,19487400.0,2019-2023 American Community Survey and TIGER/Line shapefiles
,,,,,,Ely Reservation,,1040,Federal Reservations/Off-Reservation Trust Lands,1990.0,Ely,1040,Federal Reservations/Off-Reservation Trust Lands,59.0,52.0,,,,88.135593220339,,,,,,6.77966101694915,32.2033898305085,50.8474576271186,10.1694915254237,0.164054367938738,,,19.0,15.7894736842105,64131.8802219529,0.0,15.3846153846154,87.5,87.5,,,,12.5,,,100.0,100.0,,,,52.0,52.0,100.0,100.0,,0.0,0.0,,34.0,69.3877551020408,65.1162790697674,,55.1020408163265,48.8372093023256,,20.5882352941176,25.0,,47224.3845270744,47224.3845270744,,12308.6568658715,11238.2374832579,,30.5882352941176,48.9795918367347,,37.5,37.5,,1046315.12392372,1990 decennial census and TIGER/Line shapefiles
,,,,,,Ely Reservation,,1040,Federal Reservations/Off-Reservation Trust Lands,2000.0,Ely,1040,Federal Reservations/Off-Reservation Trust Lands,133.0,87.0,105.0,0.0,,65.4135338345865,78.9473684210526,0.0,,807.722058738029,29.6,6.01503759398496,28.5714285714286,59.3984962406015,6.01503759398496,0.16466060145466,0.16466060145466,0.0,67.0,23.8805970149254,101042.101824517,1084.74270435077,16.2790697674419,66.6666666666667,65.1162790697674,,,,0.0,,,100.0,92.156862745098,,,,28.0,,80.7228915662651,79.6875,,0.0,0.0,,71.0,68.9320388349515,67.0886075949367,,64.0776699029126,60.7594936708861,,7.04225352112676,9.43396226415094,,69455.3852296375,68570.6032521899,0.0,29411.9224943135,28512.9840052267,0.0,6.01503759398496,6.52173913043478,,5.26315789473684,0.0,,3911798.07869138,2000 decennial census and TIGER/Line shapefiles
,,,,,,Ely Reservation,,1040,Federal Reservations/Off-Reservation Trust Lands,2010.0,Ely Reservation,1040,Federal Reservations/Off-Reservation Trust Lands,202.0,148.0,160.0,0.0,1.0,73.2673267326733,79.2079207920792,0.0,0.495049504950495,35.761615813274,26.9,14.3564356435644,23.2673267326733,54.950495049505,7.42574257425743,5.6485143471907,5.6485143471907,0.0,71.0,5.63380281690141,,,,55.2238805970149,52.4590163934426,53.2258064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 decennial census and TIGER/Line shapefiles
,,,,,,Ely Reservation,,1040,Federal Reservations/Off-Reservation Trust Lands,2013.0,Ely,1040,Federal Reservations/Off-Reservation Trust Lands,234.0,173.0,200.0,0.0,0.0,73.9316239316239,85.4700854700855,0.0,0.0,41.4268222787431,29.6,8.11965811965812,20.5128205128205,66.2393162393162,5.12820512820513,5.6485143471907,5.6485143471907,0.0,76.0,3.94736842105263,114451.231138351,661.855119497206,21.9178082191781,58.9041095890411,50.8196721311475,,,,0.0,0.0,,100.0,100.0,,,,45.0,34.0,85.6115107913669,78.7234042553192,,12.2302158273381,9.57446808510638,,117.0,69.6428571428571,71.900826446281,,56.547619047619,55.3719008264463,,18.8034188034188,22.9885057471264,,55263.5944639466,53138.0715999486,,33916.8048390564,28959.4315131782,,32.9059829059829,32.3699421965318,,61.1940298507463,60.377358490566,,7936506.1720578,2009-2013 American Community Survey and TIGER/Line shapefiles
,,,,,,Ely Reservation,,1040,Federal Reservations/Off-Reservation Trust Lands,2018.0,Ely Reservation,1040,Federal Reservations/Off-Reservation Trust Lands,230.0,150.0,161.0,2.0,2.0,65.2173913043478,70.0,0.869565217391304,0.869565217391304,40.7186714705595,45.4,7.82608695652174,18.2608695652174,44.7826086956522,29.1304347826087,5.6485143471907,5.6485143471907,0.0,94.0,0.0,136516.475540573,333.706940210288,10.752688172043,67.0212765957447,66.2337662337662,,100.0,,2.12765957446809,2.5974025974026,0.0,100.0,100.0,40.4255319148936,55.3191489361702,36.1702127659575,35.0,26.0,88.9570552147239,82.4742268041237,100.0,3.68098159509202,5.15463917525773,0.0,78.0,44.3181818181818,40.5660377358491,100.0,41.4772727272727,38.6792452830189,0.0,6.41025641025641,4.65116279069767,100.0,42471.7923904003,37921.2432057146,,43548.1489575514,55199.981829912,,30.4347826086957,26.6666666666667,0.0,33.3333333333333,39.5833333333333,,10016062.125439,2014-2018 American Community Survey and TIGER/Line shapefiles
,,,,,,Ely Reservation,,1040,Federal Reservations/Off-Reservation Trust Lands,2020.0,Ely Reservation,1040,Federal Reservations/Off-Reservation Trust Lands,240.0,158.0,201.0,0.0,3.0,65.8333333333333,83.75,0.0,1.25,42.3753270344837,32.5,7.08333333333333,21.6666666666667,57.9166666666667,13.3333333333333,5.66367310403753,5.66367310403753,0.0,87.0,16.0919540229885,,,,67.1232876712329,64.8148148148148,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 decennial census and TIGER/Line shapefiles
,,,,,,Ely Reservation,,1040,Federal Reservations/Off-Reservation Trust Lands,2023.0,Ely Reservation,1040,Federal Reservations/Off-Reservation Trust Lands,301.0,124.0,217.0,0.0,0.0,41.1960132890365,72.0930232558139,0.0,0.0,53.1457226557483,33.9,0.996677740863787,37.5415282392027,45.1827242524917,16.2790697674419,5.66367310403753,5.66367310403753,0.0,106.0,1.88679245283019,181300.0,575.0,27.1844660194175,63.4615384615385,63.2352941176471,,,,0.961538461538462,1.47058823529412,,100.0,100.0,58.6538461538462,77.8846153846154,63.4615384615385,99.0,30.0,92.972972972973,93.2584269662921,,19.4594594594595,4.49438202247191,,107.0,56.6137566137566,39.1304347826087,,56.6137566137566,39.1304347826087,,0.0,0.0,,50500.0,,,25918.0,20438.0,,19.6013289036545,26.6129032258064,,18.9655172413793,37.1428571428571,,7801300.0,2019-2023 American Community Survey and TIGER/Line shapefiles
,,,,,,Emmonak ANVSA,,6480,Alaska Native Village Statistical Areas (ANVSAs),1990.0,Emmonak,6810,Alaska Native Village Statistical Areas (ANVSAs),642.0,591.0,,,,92.0560747663551,,,,,,17.9127725856698,23.3644859813084,54.2056074766355,4.51713395638629,6.29731825597998,,,172.0,6.3953488372093,107974.765610052,1254.65278397857,7.69230769230769,67.0807453416149,75.9124087591241,,,,48.4472049689441,,,53.6723163841808,55.3672316384181,,,,117.0,104.0,63.1178707224335,55.5045871559633,,13.3079847908745,2.29357798165138,,208.0,56.5217391304348,51.0835913312694,,36.9565217391304,29.7213622291022,,34.6153846153846,41.8181818181818,,59759.2520250016,49027.0733784042,,19169.6020154347,14505.4652720199,,20.983606557377,33.9673913043478,,23.046875,25.764192139738,,11693991.2730723,1990 decennial census and TIGER/Line shapefiles
,,,,,,Emmonak ANVSA,,6480,Alaska Native Village Statistical Areas (ANVSAs),2000.0,Emmonak,6480,Alaska Native Village Statistical Areas (ANVSAs),767.0,700.0,720.0,0.0,,91.264667535854,93.8722294654498,0.0,,99.9555239369878,23.0,9.90873533246415,34.1590612777053,50.9778357235984,4.95436766623207,9.15659608853856,7.67341283192631,1.48318325661225,218.0,13.302752293578,98918.625078643,1044.04273338818,27.4509803921569,77.7777777777778,84.6625766871166,85.8974358974359,,,52.8089887640449,,,88.2022471910112,88.2022471910112,,,,290.0,,71.3068181818182,67.7316293929712,,4.54545454545455,0.638977635782748,,282.0,62.9464285714286,60.880195599022,,48.4375,45.4767726161369,,23.0496453900709,25.3012048192771,,58248.7367032861,54350.3873106519,0.0,16048.1755069448,13818.5249237768,0.0,16.241610738255,16.7400881057269,,15.8536585365854,17.1617161716172,,12051615.3148139,2000 decennial census and TIGER/Line shapefiles
,,,,,,Emmonak ANVSA,,6480,Alaska Native Village Statistical Areas (ANVSAs),2010.0,Emmonak ANVSA,6480,Alaska Native Village Statistical Areas (ANVSAs),762.0,734.0,737.0,0.0,0.0,96.3254593175853,96.7191601049869,0.0,0.0,99.3039233898106,24.4,8.9238845144357,28.3464566929134,55.5118110236221,7.21784776902887,9.15659608853856,7.67341283192631,1.48318325661225,213.0,13.1455399061033,,,,85.945945945946,90.1734104046243,90.2298850574713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 decennial census and TIGER/Line shapefiles
,,,,,,Emmonak ANVSA,,6480,Alaska Native Village Statistical Areas (ANVSAs),2013.0,Emmonak,6480,Alaska Native Village Statistical Areas (ANVSAs),858.0,774.0,794.0,20.0,20.0,90.2097902097902,92.5407925407925,2.33100233100233,2.33100233100233,111.814637017124,23.3,11.6550116550117,27.1561771561772,58.1585081585082,3.03030303030303,9.15659608853856,7.67341399023279,1.48318209830578,232.0,11.2068965517241,125961.754955694,676.243274268885,22.4043715846995,71.3592233009709,72.316384180791,,100.0,,46.1165048543689,51.4124293785311,0.0,83.9805825242718,79.126213592233,,,,231.0,211.0,84.9148418491484,83.8440111420613,100.0,9.24574209245742,4.17827298050139,0.0,334.0,57.9861111111111,54.9902152641879,53.8461538461538,43.2291666666667,40.5088062622309,0.0,25.4491017964072,26.3345195729537,100.0,71940.773858392,62540.0767362054,,18860.2548775301,15111.4865524728,15696.168841831,29.4392523364486,32.6424870466321,0.0,35.6495468277946,38.6885245901639,0.0,16182226.8702997,2009-2013 American Community Survey and TIGER/Line shapefiles
,,,,,,Emmonak ANVSA,,6480,Alaska Native Village Statistical Areas (ANVSAs),2018.0,Emmonak ANVSA,6480,Alaska Native Village Statistical Areas (ANVSAs),761.0,741.0,743.0,0.0,0.0,97.3718791064389,97.634691195795,0.0,0.0,165.943958889208,25.3,11.3009198423127,25.6241787122208,55.8475689881735,7.22733245729304,5.37836330007917,4.58588553083803,0.792477769241143,215.0,16.7441860465116,108849.136497683,986.559063239871,17.9487179487179,76.536312849162,80.8383233532934,,,,34.0782122905028,36.5269461077844,,86.0335195530726,74.8603351955307,42.4581005586592,58.659217877095,15.0837988826816,192.0,192.0,76.6233766233766,76.566757493188,,3.8961038961039,2.17983651226158,,300.0,58.4795321637427,57.3737373737374,,39.1812865497076,37.3737373737374,,33.0,34.8591549295775,,49677.4353393774,49423.8180648176,,15800.7202490115,14685.5323288179,,22.4704336399474,22.2672064777328,,27.7580071174377,27.2401433691756,,12024007.1216789,2014-2018 American Community Survey and TIGER/Line shapefiles
,,,,,,Emmonak ANVSA,,6480,Alaska Native Village Statistical Areas (ANVSAs),2020.0,Emmonak ANVSA,6480,Alaska Native Village Statistical Areas (ANVSAs),825.0,759.0,794.0,0.0,3.0,92.0,96.2424242424242,0.0,0.363636363636364,166.13380170973,25.6,10.9090909090909,26.6666666666667,56.2424242424242,6.18181818181818,5.90931206951136,4.96587685052465,0.943435218986705,221.0,3.61990950226244,,,,66.6666666666667,73.5955056179775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 decennial census and TIGER/Line shapefiles
,,,,,,Emmonak ANVSA,,6480,Alaska Native Village Statistical Areas (ANVSAs),2023.0,Emmonak ANVSA,6480,Alaska Native Village Statistical Areas (ANVSAs),945.0,732.0,867.0,0.0,9.0,77.4603174603175,91.7460317460317,0.0,0.952380952380952,190.298718322054,28.1,14.6031746031746,21.4814814814815,50.4761904761905,13.4391534391534,5.90931206951136,4.96587685052465,0.943435218986705,281.0,11.0320284697509,116500.0,1006.0,13.4529147982063,72.8,64.4171779141104,,,,25.6,38.0368098159509,,83.2,74.0,41.2,73.2,22.0,183.0,173.0,79.0697674418605,73.8095238095238,,16.8604651162791,2.97619047619048,,412.0,66.2379421221865,56.712962962963,,60.9324758842444,49.7685185185185,,8.00970873786408,12.2448979591837,,55417.0,44464.0,,22719.0,15911.0,,11.3856068743287,13.091922005571,,9.48012232415902,9.21052631578947,,21469200.0,2019-2023 American Community Survey and TIGER/Line shapefiles
Enterprise Rancheria of the Maidu Indians of California,2.0,0.0,0.0,2.0,0.0,Enterprise Rancheria and Off-Reservation Trust Land,,1055,Federal Reservations/Off-Reservation Trust Lands,1990.0,Enterprise,1055,Federal Reservations/Off-Reservation Trust Lands,5.0,5.0,,,,100.0,,,,,,0.0,0.0,80.0,20.0,0.0651715548121412,,,4.0,50.0,0.0,0.0,,100.0,100.0,,,,0.0,,,100.0,100.0,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,0.0,1990 decennial census and TIGER/Line shapefiles
Enterprise Rancheria of the Maidu Indians of California,2.0,0.0,0.0,2.0,0.0,Enterprise Rancheria and Off-Reservation Trust Land,,1055,Federal Reservations/Off-Reservation Trust Lands,2000.0,Enterprise,1055,Federal Reservations/Off-Reservation Trust Lands,1.0,1.0,,0.0,,100.0,,0.0,,15.3905784880638,76.5,0.0,0.0,0.0,100.0,0.0649748156494282,0.0649748156494282,0.0,1.0,0.0,0.0,0.0,,100.0,100.0,,,,0.0,,,100.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,11059.7747180951,11059.7747180951,0.0,9555.64535643421,9555.64535643421,0.0,100.0,100.0,,,,,28666.9360693026,2000 decennial census and TIGER/Line shapefiles
Enterprise Rancheria of the Maidu Indians of California,2.0,0.0,0.0,2.0,0.0,Enterprise Rancheria and Off-Reservation Trust Land,,1055,Federal Reservations/Off-Reservation Trust Lands,2010.0,Enterprise Rancheria,1055,Federal Reservations/Off-Reservation Trust Lands,1.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,15.3905784880638,23.5,0.0,0.0,100.0,0.0,0.0649748156494282,0.0649748156494282,0.0,3.0,66.6666666666667,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 decennial census and TIGER/Line shapefiles
Enterprise Rancheria of the Maidu Indians of California,2.0,0.0,0.0,2.0,0.0,Enterprise Rancheria and Off-Reservation Trust Land,,1055,Federal Reservations/Off-Reservation Trust Lands,2013.0,Enterprise,1055,Federal Reservations/Off-Reservation Trust Lands,1.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,15.3905784880638,,0.0,0.0,0.0,100.0,0.0649748156494282,0.0649748156494282,0.0,1.0,0.0,,,0.0,100.0,100.0,,,,0.0,0.0,,100.0,100.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,100.0,,100.0,100.0,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,2009-2013 American Community Survey and TIGER/Line shapefiles
Enterprise Rancheria of the Maidu Indians of California,2.0,0.0,0.0,2.0,0.0,Enterprise Rancheria and Off-Reservation Trust Land,,1055,Federal Reservations/Off-Reservation Trust Lands,2018.0,Enterprise Rancheria and Off-Reservation Trust Land,1055,Federal Reservations/Off-Reservation Trust Lands,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.129380516717154,0.129380516717154,0.0,1.0,100.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,2014-2018 American Community Survey and TIGER/Line shapefiles
Enterprise Rancheria of the Maidu Indians of California,2.0,0.0,0.0,2.0,0.0,Enterprise Rancheria and Off-Reservation Trust Land,,1055,Federal Reservations/Off-Reservation Trust Lands,2020.0,Enterprise Rancheria and Off-Reservation Trust Land,1055,Federal Reservations/Off-Reservation Trust Lands,4.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,30.9165560742398,13.5,25.0,75.0,0.0,0.0,0.129380516717154,0.129380516717154,0.0,6.0,16.6666666666667,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 decennial census and TIGER/Line shapefiles
Enterprise Rancheria of the Maidu Indians of California,2.0,0.0,0.0,2.0,0.0,Enterprise Rancheria and Off-Reservation Trust Land,,1055,Federal Reservations/Off-Reservation Trust Lands,2023.0,Enterprise Rancheria and Off-Reservation Trust Land,1055,Federal Reservations/Off-Reservation Trust Lands,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.129380516717154,0.129380516717154,0.0,2.0,100.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,2019-2023 American Community Survey and TIGER/Line shapefiles
,,,,,,Evansville ANVSA,,6490,Alaska Native Village Statistical Areas (ANVSAs),1990.0,Evansville,6830,Alaska Native Village Statistical Areas (ANVSAs),69.0,27.0,,,,39.1304347826087,,,,,,5.79710144927536,21.7391304347826,65.2173913043478,7.2463768115942,40.4393168492538,,,44.0,27.2727272727273,84654.0818929779,1075.0835193571,7.14285714285714,43.75,87.5,,,,9.375,,,68.8888888888889,77.7777777777778,,,,7.0,4.0,81.6326530612245,52.6315789473684,,14.2857142857143,0.0,,51.0,100.0,100.0,,92.156862745098,78.9473684210526,,7.84313725490196,21.0526315789474,,80325.762995089,65104.3527329549,,51487.4055105555,27837.900153071,,23.4375,56.5217391304348,,30.7692307692308,50.0,,3295179.96026532,1990 decennial census and TIGER/Line shapefiles
,,,,,,Evansville ANVSA,,6490,Alaska Native Village Statistical Areas (ANVSAs),2000.0,Evansville,6490,Alaska Native Village Statistical Areas (ANVSAs),71.0,22.0,,0.0,,30.9859154929577,,0.0,,2.89981697165465,34.5,5.63380281690141,23.943661971831,60.5633802816901,9.85915492957746,24.679231053674,24.4843039040106,0.194927149663394,66.0,57.5757575757576,84054.2878575231,1164.37308232106,17.3913043478261,46.4285714285714,58.3333333333333,,,,34.375,,,53.125,68.75,,,,27.0,,85.1851851851852,75.0,,11.1111111111111,0.0,,53.0,84.1269841269841,77.2727272727273,,84.1269841269841,77.2727272727273,,0.0,0.0,,93640.0158011905,79630.377970285,0.0,31296.5081062769,42448.3001500266,0.0,5.37634408602151,7.69230769230769,,5.88235294117647,0.0,,2910578.79301166,2000 decennial census and TIGER/Line shapefiles
,,,,,,Evansville ANVSA,,6490,Alaska Native Village Statistical Areas (ANVSAs),2010.0,Evansville ANVSA,6490,Alaska Native Village Statistical Areas (ANVSAs),26.0,7.0,9.0,0.0,0.0,26.9230769230769,34.6153846153846,0.0,0.0,4.31810697959845,53.0,0.0,3.84615384615385,88.4615384615385,7.69230769230769,6.02115698449365,6.02115698449365,0.0,48.0,58.3333333333333,,,,50.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 decennial census and TIGER/Line shapefiles
,,,,,,Evansville ANVSA,,6490,Alaska Native Village Statistical Areas (ANVSAs),2013.0,Evansville,6490,Alaska Native Village Statistical Areas (ANVSAs),38.0,15.0,15.0,0.0,2.0,39.4736842105263,39.4736842105263,0.0,5.26315789473684,6.31107902702762,53.7,0.0,2.63157894736842,76.3157894736842,21.0526315789474,6.02115737059581,6.02115737059581,0.0,51.0,58.8235294117647,102417.501692947,1242.61336664495,36.8421052631579,52.3809523809524,100.0,,,,0.0,0.0,,95.2380952380952,85.7142857142857,,,,1.0,1.0,94.5945945945946,85.7142857142857,,29.7297297297297,7.14285714285714,,21.0,56.7567567567568,50.0,,56.7567567567568,50.0,,0.0,0.0,,42102.3568900713,67035.7210953198,,47997.576304249,44760.2414806213,,0.0,0.0,,0.0,0.0,,1823894.81942076,2009-2013 American Community Survey and TIGER/Line shapefiles
